,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
158,2019-05-01,24.348244783868438,24.59192336828649,26.618877259108906,24.348244783868438,24.348244783868438,1.2082028607812,1.2082028607812,1.2082028607812,1.2082028607812,1.2082028607812,1.2082028607812,0.0,0.0,0.0,25.556447644649637
159,2019-06-01,24.353659826394768,24.471778882690764,26.49606371801753,24.353659826394768,24.353659826394768,1.1249901470431565,1.1249901470431565,1.1249901470431565,1.1249901470431565,1.1249901470431565,1.1249901470431565,0.0,0.0,0.0,25.478649973437925
160,2019-07-01,24.358900190129926,24.053393569975434,26.201013334178146,24.358900190129926,24.358900190129926,0.7591208434830935,0.7591208434830935,0.7591208434830935,0.7591208434830935,0.7591208434830935,0.7591208434830935,0.0,0.0,0.0,25.11802103361302
161,2019-08-01,24.364315232656256,23.943970531066547,25.97035481919965,24.364315232656256,24.364315232656256,0.6066610010975474,0.6066610010975474,0.6066610010975474,0.6066610010975474,0.6066610010975474,0.6066610010975474,0.0,0.0,0.0,24.970976233753802
162,2019-09-01,24.36973027518259,24.07004210097927,26.086376845116064,24.36973027518259,24.36973027518259,0.6696890410884313,0.6696890410884313,0.6696890410884313,0.6696890410884313,0.6696890410884313,0.6696890410884313,0.0,0.0,0.0,25.039419316271022
163,2019-10-01,24.37497063891775,23.623135713621956,25.62819571466541,24.37497063891775,24.37497063891775,0.22793752564063813,0.22793752564063813,0.22793752564063813,0.22793752564063813,0.22793752564063813,0.22793752564063813,0.0,0.0,0.0,24.602908164558386
164,2019-11-01,24.380385681444082,23.080546979982746,25.149890826651433,24.380385681444082,24.380385681444082,-0.24468445454588372,-0.24468445454588372,-0.24468445454588372,-0.24468445454588372,-0.24468445454588372,-0.24468445454588372,0.0,0.0,0.0,24.1357012268982
165,2019-12-01,24.38562604517924,22.49825850673627,24.598149140558913,24.38562604517924,24.38562604517924,-0.8510884980200015,-0.8510884980200015,-0.8510884980200015,-0.8510884980200015,-0.8510884980200015,-0.8510884980200015,0.0,0.0,0.0,23.53453754715924
166,2020-01-01,24.39104108770557,21.715582002530322,23.77531488577575,24.39104108770557,24.39104108770557,-1.6752852640659912,-1.6752852640659912,-1.6752852640659912,-1.6752852640659912,-1.6752852640659912,-1.6752852640659912,0.0,0.0,0.0,22.71575582363958
167,2020-02-01,24.3964561302319,21.661579347420833,23.773313760219494,24.3964561302319,24.3964561302319,-1.6831293782124395,-1.6831293782124395,-1.6831293782124395,-1.6831293782124395,-1.6831293782124395,-1.6831293782124395,0.0,0.0,0.0,22.713326752019462
